group_dimension,group_value,feature,count,row_count,missing_percent,mean,std,min,median,max
known_manipulation_labels,mixer_channel_processed,rms_mean,46,46,0.0,0.09187847093478262,0.017092171273915355,0.066689439,0.0886816345,0.13272694
known_manipulation_labels,mixer_channel_processed,rms_std,46,46,0.0,0.05591511363043478,0.006873440652150809,0.037801698,0.0562978445,0.069876678
known_manipulation_labels,mixer_channel_processed,rms_min,46,46,0.0,5.4075377804347824e-05,7.999539795428703e-05,1.7299979e-05,2.69635695e-05,0.00039005111
known_manipulation_labels,mixer_channel_processed,rms_max,46,46,0.0,0.2754827980434783,0.038031106322981144,0.17346524,0.27160919,0.35424101
known_manipulation_labels,mixer_channel_processed,peak_amplitude,46,46,0.0,0.6336755680434782,0.04818729069638373,0.50529563,0.6396571950000001,0.7399947
known_manipulation_labels,mixer_channel_processed,mean_amplitude,46,46,0.0,0.0694551834347826,0.013979501434089124,0.048587564,0.06743689,0.1039311
known_manipulation_labels,mixer_channel_processed,std_amplitude,46,46,0.0,0.1080182518695652,0.01559158226389276,0.082475836,0.10227106999999999,0.14870276
known_manipulation_labels,mixer_channel_processed,dc_offset,46,46,0.0,-4.2345281021739125e-05,9.400979563874662e-06,-5.9527234e-05,-4.2396955499999996e-05,-2.0353419e-05
known_manipulation_labels,mixer_channel_processed,zero_crossing_rate_mean,46,46,0.0,0.11957044795652176,0.018991963521496073,0.07676511,0.122803285,0.15184196
known_manipulation_labels,mixer_channel_processed,zero_crossing_rate_std,46,46,0.0,0.06356967667391304,0.0175398713325466,0.030109967,0.0624881985,0.099105323
known_manipulation_labels,mixer_channel_processed,clipping_ratio,46,46,0.0,0.0,0.0,0.0,0.0,0.0
known_manipulation_labels,mixer_channel_processed,silence_ratio,46,46,0.0,0.0006934341302173913,0.0003677883984402907,0.0,0.0006709327850000001,0.0019047619
